,brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,cluster
2335,7,-0.8620689655172413,0,1,1,0,-0.6185819070904646,0.1829944547134934,-0.1018062397372741,2,2,2
2336,0,-0.5862068965517242,1,1,0,0,0.16218418907905474,-0.7012939001848428,-0.5886699507389163,0,2,1
2337,1,-0.5862068965517242,0,1,0,0,-0.34718826405867964,-0.4099815157116451,-0.319376026272578,0,2,1
2338,0,-0.5862068965517242,1,1,0,0,-0.17685411572942122,-0.7012939001848428,-0.6108374384236454,0,1,0
2339,1,-0.5172413793103449,1,0,0,0,-0.19315403422982902,-0.7012939001848428,-0.6420361247947455,0,1,0
2340,8,-0.7931034482758621,1,0,1,0,-0.3887530562347188,-0.4824399260628467,-0.7405582922824302,1,2,3
2341,0,-0.4482758620689655,0,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.6108374384236454,0,1,0
2342,4,-0.31034482758620685,1,0,0,0,-0.7310513447432763,-0.2584103512014788,0.2036124794745484,0,2,2
2343,10,-0.8620689655172413,1,1,1,0,0.2795436022819886,-0.8121996303142329,-0.748768472906404,0,2,3
2344,0,-0.5862068965517242,1,1,0,0,-0.044009779951100336,-0.5711645101663585,-0.5673234811165846,0,2,1
2345,0,-0.7931034482758621,0,0,1,0,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,3
2346,0,-0.31034482758620685,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,1,0
2347,5,-0.4482758620689655,1,1,1,0,-0.07579462102689494,-0.478743068391867,-0.46798029556650245,0,1,0
2348,0,-0.034482758620689724,1,1,0,0,0.04237978810105947,-0.8484288354898336,-0.7647783251231528,0,1,0
2349,1,-0.5862068965517242,1,1,0,0,-0.3480032599837002,-0.7012939001848428,-0.6584564860426929,0,2,1
2350,0,-0.3793103448275862,1,0,0,0,-0.12795436022819895,-0.9977818853974122,-0.9351395730706076,0,1,0
2351,0,-0.7241379310344828,0,1,0,0,-0.3806030969845149,-0.7012939001848428,-0.6174055829228243,0,2,1
2352,1,-0.3793103448275862,1,0,0,0,-0.22575387123064394,-0.7012939001848428,-0.6584564860426929,0,1,0
2353,1,-0.31034482758620685,1,1,0,0,-0.3480032599837002,-0.7012939001848428,-0.6584564860426929,0,1,0
2354,0,-0.5862068965517242,0,0,0,0,-0.17685411572942122,-0.7012939001848428,-0.6108374384236454,0,2,1
2355,1,-0.4482758620689655,1,1,1,0,0.05134474327628347,-0.5541589648798522,-0.5865353037766831,0,2,3
2356,6,-0.10344827586206895,1,0,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
2357,1,-0.5172413793103449,1,1,1,0,0.10350448247758748,-0.5541589648798522,-0.5867816091954023,0,2,3
2358,9,-0.7241379310344828,0,1,0,0,-0.11735941320293408,-0.7005545286506469,-0.7651888341543515,0,1,1
2359,18,-0.5862068965517242,1,1,0,0,-0.6658516707416464,-0.2569316081330868,-0.02011494252873569,0,2,2
2360,2,-0.31034482758620685,2,0,1,0,-0.1035044824775877,-0.5519408502772642,-0.7569786535303777,0,1,0
2361,0,-0.31034482758620685,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,1,0
2362,0,-0.8620689655172413,0,1,2,0,-0.5028524857375714,-0.7020332717190388,-0.715927750410509,0,2,3
2363,1,-0.31034482758620685,1,1,1,0,0.10350448247758748,-0.5541589648798522,-0.5865353037766831,0,1,0
2364,3,-0.8620689655172413,1,0,0,0,-0.1035044824775877,-0.8476894639556377,-0.7241379310344828,1,2,3
2365,2,-0.5172413793103449,1,1,1,0,0.11654441727791354,-0.478743068391867,-0.5776683087027915,0,2,3
2366,6,-0.7241379310344828,1,0,1,0,0.35289323553382257,-0.478743068391867,-0.5114942528735632,0,2,3
2367,0,-0.034482758620689724,1,1,0,0,-0.12795436022819895,-0.9977818853974122,-0.9351395730706076,0,1,0
2368,0,-0.5862068965517242,2,0,1,0,0.43357783211083945,-0.6635859519408502,-0.7077175697865353,0,2,3
2369,8,-0.4482758620689655,1,0,1,0,-0.5028524857375714,0.024768946395563818,-0.1658456486042692,1,2,2
2370,0,-0.3793103448275862,1,0,1,0,0.1328443357783209,-0.6635859519408502,-0.7077175697865353,0,1,0
2371,0,-0.6551724137931034,1,1,1,0,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,3
2372,11,-0.8620689655172413,0,1,1,0,-0.03830480847595763,-0.4824399260628467,-0.3842364532019704,0,2,1
2373,3,-0.7931034482758621,0,1,0,0,0.31784841075794645,-0.9955637707948244,-0.8776683087027914,0,1,1
2374,1,-0.7241379310344828,1,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2375,0,-0.5862068965517242,1,1,1,0,0.23879380603096978,-0.478743068391867,-0.5445812807881774,1,2,3
2376,6,-0.5862068965517242,1,1,0,1,-0.18500407497962512,-0.699815157116451,-0.5870279146141215,0,2,1
2377,1,-0.6551724137931034,1,0,1,0,0.10350448247758748,-0.5541589648798522,-0.5867816091954023,0,2,3
2378,0,-0.7241379310344828,1,1,0,0,0.010594947025264645,-0.7012939001848428,-0.6330049261083744,0,2,1
2379,1,-0.7931034482758621,0,0,0,0,-0.19315403422982902,-0.7012939001848428,-0.6431855500821019,0,2,1
2380,1,-0.8620689655172413,0,1,0,0,-0.07905460472697623,-0.7833641404805914,-0.7569786535303777,0,2,1
2381,1,-0.8620689655172413,0,1,0,0,-0.19315403422982902,-0.7012939001848428,-0.6431855500821019,0,2,1
2382,6,-0.31034482758620685,0,0,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
2383,1,-0.24137931034482762,1,0,0,0,-0.41320293398533026,-0.4040665434380777,-0.46798029556650245,0,1,0
2384,6,-0.7931034482758621,0,0,0,0,-0.31540342298288526,-0.4794824399260629,-0.3497536945812808,0,2,1
2385,3,-0.7241379310344828,0,0,0,0,0.14180929095354533,-0.8476894639556377,-0.7651888341543515,0,1,1
2386,1,-0.6551724137931034,1,0,0,0,-0.6740016299918501,-0.4099815157116451,-0.319376026272578,0,2,1
2387,0,-0.6551724137931034,1,0,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,3
2388,0,-0.5862068965517242,1,1,0,0,-0.03422982885085557,-0.7012939001848428,-0.6326765188834155,0,2,1
2389,8,-0.7931034482758621,1,0,2,0,-0.25427872860635703,-0.7005545286506469,-0.6420361247947455,3,1,3
2390,0,-0.7931034482758621,1,0,0,0,-0.30725346373268136,-0.5711645101663585,-0.5673234811165846,1,2,3
2391,0,-0.6551724137931034,1,1,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,3
2392,6,-0.6551724137931034,0,0,0,0,-0.2828035859820701,-0.4794824399260629,-0.352216748768473,0,2,1
2393,0,-0.7241379310344828,0,0,0,0,-0.07090464547677278,-0.7012939001848428,-0.6436781609195403,0,2,1
2394,6,-0.5172413793103449,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
2395,1,-0.6551724137931034,1,0,1,0,-0.13039934800325992,-0.4166358595194084,-0.2791461412151066,0,2,3
2396,10,-0.5172413793103449,1,0,1,0,-0.5925020374898127,0.024768946395563818,-0.18144499178981932,1,2,2
2397,5,-0.5172413793103449,1,1,1,0,-0.09209453952730229,-0.478743068391867,-0.5862068965517242,0,2,3
2398,1,-0.4482758620689655,1,1,0,0,-0.40505297473512636,-0.2576709796672829,-0.10426929392446627,0,2,2
2399,1,-0.7931034482758621,0,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2400,0,-0.6551724137931034,1,0,1,0,0.3202933985330074,-0.6635859519408502,-0.7077175697865353,0,2,3
2401,6,-0.5862068965517242,0,1,0,1,-0.26650366748166254,-0.4794824399260629,-0.352216748768473,0,2,1
2402,6,-0.7241379310344828,1,1,0,0,-0.31540342298288526,-0.4794824399260629,-0.3497536945812808,0,2,1
2403,6,-0.6551724137931034,0,1,0,1,-0.26650366748166254,-0.4794824399260629,-0.352216748768473,0,2,1
2404,0,-0.3793103448275862,1,1,2,0,0.43439282803585977,-0.8484288354898336,-0.8377668308702793,0,1,0
2405,3,-0.7241379310344828,1,1,0,1,0.22575387123064372,-0.8476894639556377,-0.7651888341543515,0,1,1
2406,0,-0.8620689655172413,0,0,0,0,-0.004889975550122161,-0.7012939001848428,-0.6436781609195403,0,2,1
2407,1,-0.5172413793103449,0,0,0,0,-0.31295843520782407,-0.5541589648798522,-0.44909688013136295,0,2,1
2408,0,-0.5862068965517242,1,1,1,0,0.5175224123879381,-1.0,-0.9293924466338259,0,2,3
2409,1,-0.5862068965517242,1,1,1,1,-0.1442542787286063,-0.4166358595194084,-0.27881773399014786,0,2,1
2410,0,-0.5862068965517242,1,0,0,0,-0.061939690301548334,-0.8484288354898336,-0.7648604269293924,0,1,0
2411,2,-0.5862068965517242,1,1,1,0,0.035044824775876116,-0.478743068391867,-0.5027914614121511,0,2,3
2412,6,-0.7241379310344828,1,1,0,1,-0.7555012224938875,0.15415896487985203,0.22331691297208534,0,2,2
2413,6,-0.9310344827586207,0,1,0,0,-0.1442542787286063,-0.699815157116451,-0.5865353037766831,0,2,1
2414,18,-0.5172413793103449,1,1,0,0,-0.511002444987775,-0.4048059149722736,-0.4655172413793104,0,1,2
2415,7,-0.6551724137931034,1,1,1,1,-0.6185819070904646,0.1829944547134934,-0.10418719211822669,1,2,2
2416,10,-0.7931034482758621,0,0,0,0,-0.3480032599837002,-0.7005545286506469,-0.4244663382594417,0,2,1
2417,3,-0.8620689655172413,0,1,0,0,0.31784841075794645,-0.9955637707948244,-0.8776683087027914,0,2,1
2418,1,-0.7931034482758621,0,0,1,1,0.059494702526487364,-0.4166358595194084,-0.2791461412151066,0,2,1
2419,1,-0.9310344827586207,0,0,0,1,-0.31540342298288526,-0.7012939001848428,-0.6431855500821019,0,2,1
2420,5,-0.5862068965517242,1,1,0,0,-0.41320293398533026,-0.699815157116451,-0.7077175697865353,0,2,1
2421,0,-0.1724137931034483,1,1,0,0,-0.12795436022819895,-0.9977818853974122,-0.9351395730706076,0,1,0
2422,4,-0.1724137931034483,1,1,1,1,-0.837000814995925,0.6221811460258779,0.3144499178981939,0,2,2
2423,18,-0.7241379310344828,1,1,0,1,-0.5680521597392012,-0.4048059149722736,-0.46469622331691307,0,2,2
2424,0,-0.3793103448275862,1,0,0,0,-0.19315403422982902,-0.8484288354898336,-0.7643678160919541,0,1,0
2425,3,-0.7931034482758621,0,0,0,0,0.14180929095354533,-0.8476894639556377,-0.7651888341543515,0,2,1
2426,2,-0.3793103448275862,1,1,1,0,-0.1035044824775877,-0.5519408502772642,-0.7569786535303777,0,1,0
2427,5,-0.5862068965517242,1,0,0,0,-0.5077424612876937,-0.4048059149722736,-0.46798029556650245,0,2,1
2428,5,-0.6551724137931034,1,1,1,0,0.06519967400163007,-0.699815157116451,-0.7085385878489326,0,2,3
2429,0,-0.6551724137931034,0,0,0,0,0.21841890790546037,-0.8484288354898336,-0.7647783251231528,0,1,1
2430,0,-0.7931034482758621,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,2,3
2431,0,-0.24137931034482762,1,0,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,1,0
2432,5,-0.5862068965517242,1,1,1,0,-0.09209453952730229,-0.478743068391867,-0.5862068965517242,0,2,3
2433,0,-0.7241379310344828,1,0,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,3
2434,5,-0.4482758620689655,1,1,1,0,0.08149959250203742,-0.478743068391867,-0.4236453201970444,0,1,0
2435,1,-0.31034482758620685,1,1,0,0,-0.07416462917685429,-0.7012939001848428,-0.6674876847290641,0,1,0
2436,6,-0.4482758620689655,1,1,0,0,-0.26650366748166254,-0.7005545286506469,-0.603448275862069,0,1,0
2437,0,-0.9310344827586207,1,1,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,1,3
2438,20,-0.24137931034482762,1,1,1,1,-0.8288508557457214,0.18817005545286514,0.3267651888341543,1,2,2
2439,0,-0.1724137931034483,1,1,1,0,-0.2828035859820701,-0.6635859519408502,-0.6995073891625616,0,1,0
2440,1,-0.7931034482758621,1,1,1,0,-0.06275468622656888,-0.4166358595194084,-0.2791461412151066,0,2,3
2441,1,-0.5862068965517242,1,1,0,0,-0.31295843520782407,-0.5541589648798522,-0.44909688013136295,0,2,1
2442,10,-0.7241379310344828,1,0,1,0,-0.29910350448247747,0.024768946395563818,-0.052052545155993224,1,2,2
2443,0,-0.6551724137931034,1,0,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,3
2444,1,-0.24137931034482762,1,0,0,0,-0.3480032599837002,-0.7012939001848428,-0.6584564860426929,0,1,0
2445,1,-0.7241379310344828,1,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2446,0,-0.4482758620689655,1,0,0,0,0.11980440097799505,-0.9977818853974122,-0.926929392446634,0,1,0
2447,6,-0.6551724137931034,1,0,0,0,-0.26650366748166254,-0.7005545286506469,-0.603448275862069,0,2,1
2448,1,-0.24137931034482762,1,0,0,0,-0.22575387123064394,-0.7012939001848428,-0.6584564860426929,0,1,0
2449,6,-0.6551724137931034,1,1,0,0,-0.26650366748166254,-0.7005545286506469,-0.603448275862069,0,2,1
2450,18,-0.7241379310344828,2,1,1,1,0.03667481662591676,-0.478743068391867,-0.4236453201970444,0,2,2
2451,6,0.10344827586206895,1,0,0,0,-0.6740016299918501,-0.4824399260628467,-0.49425287356321845,0,1,0
2452,8,-0.7931034482758621,0,0,1,1,-0.5028524857375714,0.024768946395563818,-0.060180623973727476,1,2,2
2453,1,-0.5862068965517242,1,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2454,10,-0.7241379310344828,0,1,0,0,-0.3480032599837002,-0.7005545286506469,-0.4244663382594417,0,2,1
2455,0,-0.5172413793103449,1,1,1,0,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,1,0
2456,1,-0.5862068965517242,1,1,0,1,-0.5517522412387939,-0.2576709796672829,-0.10426929392446627,0,2,2
2457,8,-0.4482758620689655,1,1,1,0,-0.7514262428687857,0.024768946395563818,-0.3300492610837439,2,2,2
2458,10,-0.8620689655172413,1,0,0,0,0.20945395273023637,-0.699815157116451,-0.625615763546798,0,2,1
2459,0,-0.5862068965517242,0,1,0,0,0.11980440097799505,-0.9977818853974122,-0.926929392446634,0,1,0
2460,13,-0.5172413793103449,1,1,1,1,-0.33903830480847597,-0.1312384473197783,0.11600985221674898,0,2,2
2461,5,-0.6551724137931034,0,1,1,0,-0.09209453952730229,-0.478743068391867,-0.5927750410509032,0,2,1
2462,1,-0.7931034482758621,0,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2463,1,-0.6551724137931034,1,0,0,0,-0.19315403422982902,-0.7012939001848428,-0.6420361247947455,0,2,1
2464,6,-0.5862068965517242,1,1,1,0,0.3691931540342299,-0.478743068391867,-0.5057471264367817,0,2,3
2465,7,-0.7241379310344828,1,1,1,0,-0.6185819070904646,0.1829944547134934,-0.10418719211822669,1,2,2
2466,6,-0.7241379310344828,1,0,1,0,0.34474327628361845,-0.478743068391867,-0.5057471264367817,0,2,3
2467,18,-0.6551724137931034,0,1,0,1,-0.5354523227383865,-0.2569316081330868,0.14203612479474548,0,2,2
2468,1,-0.9310344827586207,0,0,1,0,0.19804400977995096,-0.4824399260628467,-0.5057471264367817,0,2,3
2469,1,-0.3793103448275862,1,1,0,0,-0.11898940505297495,-0.7833641404805914,-0.7565681444991791,0,1,0
2470,1,-0.5862068965517242,0,0,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2471,1,-0.1724137931034483,1,0,3,0,-0.6373268133659333,-0.7833641404805914,-0.8054187192118227,0,1,0
2472,6,-0.4482758620689655,1,1,0,0,-0.26650366748166254,-0.7005545286506469,-0.603448275862069,0,1,0
2473,18,-0.24137931034482762,1,0,0,1,-0.6169519152404239,-0.2569316081330868,-0.02011494252873569,0,1,2
2474,6,-0.6551724137931034,0,1,0,1,-0.26650366748166254,-0.4794824399260629,-0.352216748768473,0,2,1
2475,0,-0.5862068965517242,1,0,0,0,-0.061939690301548334,-0.8484288354898336,-0.764696223316913,0,1,0
2476,0,-0.7241379310344828,0,0,0,0,0.2795436022819886,-0.9977818853974122,-0.926929392446634,0,1,1
2477,2,-0.31034482758620685,1,1,0,0,-0.46210268948655253,-0.7020332717190388,-0.7405582922824302,0,1,0
2478,0,-0.31034482758620685,1,0,1,0,-0.16055419722901387,-0.6635859519408502,-0.7085385878489326,0,1,0
2479,0,-0.7241379310344828,1,0,0,1,0.02933985330073341,-0.8484288354898336,-0.7651888341543515,0,2,1
2480,0,-0.7241379310344828,0,0,0,0,0.010594947025264645,-0.7012939001848428,-0.6330049261083744,0,2,1
2481,6,-0.7241379310344828,1,0,0,0,-0.30725346373268136,-0.699815157116451,-0.5870279146141215,0,2,1
2482,0,-0.7931034482758621,0,0,1,0,0.5558272208638955,-0.6635859519408502,-0.5886699507389163,0,2,3
2483,0,0.034482758620689724,1,1,0,0,-0.19315403422982902,-0.8484288354898336,-0.7643678160919541,0,1,0
2484,0,-0.7931034482758621,1,1,0,1,-0.004889975550122161,-0.7012939001848428,-0.6436781609195403,0,2,1
2485,0,-0.31034482758620685,1,1,0,0,-0.4808475957620213,-0.7020332717190388,-0.715927750410509,1,1,0
2486,0,-0.1724137931034483,1,1,1,0,-0.2828035859820701,-0.6635859519408502,-0.6995073891625616,0,1,0
2487,10,-0.7931034482758621,0,1,0,0,0.20945395273023637,-0.699815157116451,-0.625615763546798,0,2,1
2488,0,-0.24137931034482762,1,0,0,0,-0.12795436022819895,-0.9977818853974122,-0.9351395730706076,0,1,0
2489,0,-0.6551724137931034,1,1,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,3
2490,0,-0.3793103448275862,1,1,0,0,-0.19315403422982902,-0.8484288354898336,-0.7643678160919541,0,1,0
2491,6,-0.3793103448275862,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,2,1
2492,1,-0.7931034482758621,0,0,1,0,0.10350448247758748,-0.5541589648798522,-0.5867816091954023,0,2,3
2493,0,-0.7241379310344828,1,0,0,0,0.21841890790546037,-0.8484288354898336,-0.7647783251231528,0,1,0
2494,8,-0.5172413793103449,1,1,1,0,-0.4784026079869601,0.024768946395563818,-0.3300492610837439,2,2,2
2495,6,-0.7241379310344828,1,0,1,0,0.35289323553382257,-0.478743068391867,-0.5114942528735632,0,2,3
2496,0,-0.5862068965517242,1,0,0,0,-0.044009779951100336,-0.5711645101663585,-0.5673234811165846,0,2,1
2497,12,-0.10344827586206895,1,0,1,1,-0.37000814995925024,0.2584103512014786,0.4745484400656814,0,2,2
2498,5,-0.5862068965517242,1,1,1,1,-0.004889975550122161,-0.478743068391867,-0.46798029556650245,0,2,1
2499,5,-0.5172413793103449,1,1,1,0,-0.07579462102689494,-0.478743068391867,-0.46798029556650245,0,2,3
2500,0,-0.8620689655172413,0,0,0,1,0.010594947025264645,-0.7012939001848428,-0.6330049261083744,0,2,1
2501,6,-0.7241379310344828,1,1,0,0,-0.2828035859820701,-0.4794824399260629,-0.352216748768473,0,2,1
2502,6,-0.10344827586206895,2,0,0,0,-0.290953545232274,-0.4794824399260629,-0.6748768472906405,0,1,0
2503,0,-0.5862068965517242,1,1,0,0,0.059494702526487364,-0.7012939001848428,-0.6436781609195403,0,2,1
2504,1,-0.6551724137931034,1,1,0,0,-0.19315403422982902,-0.7012939001848428,-0.6420361247947455,0,2,1
2505,0,-0.31034482758620685,1,1,0,0,-0.061939690301548334,-0.8484288354898336,-0.7648604269293924,0,1,0
2506,0,-0.5172413793103449,0,0,1,0,0.1328443357783209,-0.6635859519408502,-0.7077175697865353,0,2,3
2507,1,-0.6551724137931034,1,1,1,0,-0.13039934800325992,-0.4166358595194084,-0.2791461412151066,0,2,3
2508,1,-0.7931034482758621,1,0,0,1,-0.19315403422982902,-0.7012939001848428,-0.6431855500821019,0,2,1
2509,0,-0.4482758620689655,1,1,1,0,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,3
2510,0,-0.6551724137931034,1,1,2,0,0.4017929910350446,-0.8484288354898336,-0.8374384236453203,0,1,3
2511,1,-0.7931034482758621,0,0,0,0,-0.44580277098614496,-0.4099815157116451,-0.319376026272578,0,2,1
2512,1,-0.5172413793103449,0,1,0,0,-0.19315403422982902,-0.7012939001848428,-0.6431855500821019,0,1,0
2513,0,-0.7241379310344828,0,1,0,0,-0.3235533822330887,-0.8018484288354898,-0.7898193760262726,0,1,1
2514,9,-0.6551724137931034,0,1,0,0,0.11654441727791354,-0.9955637707948244,-0.8748768472906404,0,1,1
2515,2,-0.7241379310344828,1,1,0,0,-0.44580277098614496,-0.4780036968576711,-0.41215106732348117,0,2,1
2516,9,-0.5862068965517242,1,0,0,0,-0.14914425427872846,-0.7005545286506469,-0.7651888341543515,1,1,0
2517,8,-0.7931034482758621,0,0,1,0,-0.38467807660961695,0.2606284658040665,-0.45320197044334976,3,2,2
2518,1,-0.1724137931034483,1,1,0,0,-0.3480032599837002,-0.7012939001848428,-0.6584564860426929,0,1,0
2519,0,-0.3793103448275862,1,0,1,0,-0.04074979625101882,-0.6635859519408502,-0.5862068965517242,1,2,3
2520,1,-0.7931034482758621,0,1,0,0,-0.07905460472697623,-0.7833641404805914,-0.7569786535303777,0,2,1
2521,5,-0.4482758620689655,1,1,0,0,-0.5077424612876937,-0.4048059149722736,-0.46469622331691307,0,1,0
2522,0,-0.5862068965517242,1,1,0,0,-0.19315403422982902,-0.8484288354898336,-0.7643678160919541,0,1,0
2523,0,-0.7241379310344828,1,1,0,1,0.21841890790546037,-0.8484288354898336,-0.7643678160919541,0,1,1
2524,1,-0.1724137931034483,1,0,0,0,-0.27302363488182557,-0.7833641404805914,-0.8054187192118227,0,0,0
2525,6,-0.7241379310344828,1,1,0,0,-0.30725346373268136,-0.699815157116451,-0.5870279146141215,0,2,1
2526,5,-0.5862068965517242,1,1,1,0,-0.07579462102689494,-0.478743068391867,-0.46798029556650245,0,2,3
2527,0,-0.6551724137931034,1,1,0,0,0.010594947025264645,-0.7012939001848428,-0.6330049261083744,0,2,1
2528,2,-0.5172413793103449,1,1,1,0,0.11654441727791354,-0.478743068391867,-0.5776683087027915,0,2,3
2529,1,-0.4482758620689655,1,1,0,0,-0.27302363488182557,-0.7833641404805914,-0.8054187192118227,0,1,0
2530,0,-0.7931034482758621,0,1,1,0,0.5558272208638955,-0.6635859519408502,-0.5886699507389163,0,2,3
2531,0,-0.4482758620689655,1,1,1,0,0.1735941320293397,-0.6635859519408502,-0.7077175697865353,0,1,0
2532,1,-0.5862068965517242,1,1,1,0,0.0,-0.5541589648798522,-0.5865353037766831,0,2,3
2533,8,-0.6551724137931034,1,0,1,0,-0.4295028524857376,0.024768946395563818,-0.1658456486042692,1,2,2
2534,0,-0.7241379310344828,1,1,1,1,0.43357783211083945,-0.6635859519408502,-0.7077175697865353,0,2,3
2535,0,-0.8620689655172413,0,1,1,0,0.24694376528117368,-0.6635859519408502,-0.5886699507389163,0,2,3
2536,0,-0.7241379310344828,1,1,0,0,-0.044009779951100336,-0.5711645101663585,-0.5673234811165846,0,2,1
2537,3,-0.6551724137931034,1,0,1,0,-0.11409942950285235,-0.5060998151571166,-0.6272577996715928,0,2,3
2538,15,-0.5862068965517242,1,0,1,1,-0.4001629991850042,0.024768946395563818,0.2257799671592775,0,2,2
2539,7,-0.8620689655172413,0,1,0,0,-0.021189894050529734,-0.7012939001848428,-0.6436781609195403,0,2,1
2540,0,-0.7241379310344828,1,1,1,1,0.5810920945395273,-0.6635859519408502,-0.7075533661740558,0,2,3
2541,0,-0.7931034482758621,0,0,0,1,0.02933985330073341,-0.8484288354898336,-0.7651888341543515,0,2,1
2542,0,-0.5862068965517242,1,1,0,0,0.16218418907905474,-0.7012939001848428,-0.5886699507389163,0,1,0
2543,0,-0.10344827586206895,1,1,0,0,0.04237978810105947,-0.8484288354898336,-0.7647783251231528,0,0,0
2544,0,-0.4482758620689655,1,1,2,0,1.0,-0.8484288354898336,-0.7648604269293924,0,1,3
2545,7,-0.4482758620689655,1,1,1,0,-0.7106764466177669,0.6184842883548982,0.06814449917898191,1,2,2
2546,1,-0.5172413793103449,1,1,1,0,0.22249388753056243,-0.7582255083179298,-0.7405582922824302,0,1,0
2547,2,-0.7931034482758621,0,1,0,1,-0.5273023634881826,-0.4794824399260629,-0.31888341543513954,0,2,1
2548,0,-0.5172413793103449,1,0,1,0,0.3202933985330074,-0.6635859519408502,-0.7077175697865353,0,2,3
2549,10,-0.7931034482758621,0,1,0,1,-0.07905460472697623,-0.699815157116451,-0.625615763546798,0,2,1
2550,1,-0.7241379310344828,0,1,0,0,-0.44580277098614496,-0.4099815157116451,-0.319376026272578,0,2,1
2551,8,-0.8620689655172413,1,0,1,0,-0.4001629991850042,0.024768946395563818,-0.1658456486042692,1,2,2
2552,1,-0.7241379310344828,1,1,0,0,-0.21760391198044005,-0.7012939001848428,-0.643431855500821,0,2,1
2553,0,-0.4482758620689655,1,1,0,0,-0.4213528932355337,-0.7012939001848428,-0.6174055829228243,0,2,0
2554,0,-0.8620689655172413,1,0,0,1,-0.13936430317848414,-0.7012939001848428,-0.6436781609195403,0,2,1
2555,8,-0.4482758620689655,1,1,1,0,-0.4784026079869601,0.024768946395563818,-0.3300492610837439,5,2,2
2556,1,-0.7241379310344828,1,1,1,1,-0.39853300733496355,-0.11127541589648793,0.18719211822660098,0,2,2
2557,7,-0.7931034482758621,1,0,1,0,-0.5729421352893236,0.4506469500924215,0.11740558292282421,1,2,2
2558,8,-0.5172413793103449,2,1,1,0,-0.4784026079869601,0.024768946395563818,-0.3300492610837439,1,2,2
2559,6,-0.5172413793103449,1,1,0,0,-0.31540342298288526,-0.4794824399260629,-0.3497536945812808,0,2,1
2560,2,-0.6551724137931034,1,0,1,0,0.12224938875305624,-0.478743068391867,-0.5058292282430213,0,2,3
2561,0,-0.5172413793103449,1,1,1,0,0.5810920945395273,-0.6635859519408502,-0.7077175697865353,0,2,3
2562,0,-0.31034482758620685,1,1,0,0,-0.4205378973105136,-0.7020332717190388,-0.7206896551724138,0,1,0
2563,1,-0.5862068965517242,0,1,0,0,-0.19315403422982902,-0.7012939001848428,-0.6420361247947455,0,2,1
2564,18,-0.3793103448275862,1,1,0,0,-0.6625916870415647,-0.2569316081330868,-0.019704433497536922,0,2,2
2565,0,-0.5172413793103449,2,0,1,0,0.4026079869600654,-0.6635859519408502,-0.5886699507389163,0,2,3
2566,12,-0.3793103448275862,1,1,1,1,-0.37000814995925024,0.6266173752310538,0.4745484400656814,0,2,2
2567,2,-0.4482758620689655,2,1,1,0,0.11654441727791354,-0.478743068391867,-0.5776683087027915,0,2,0
2568,1,-0.7241379310344828,0,1,1,0,-0.006519967400163029,-0.5541589648798522,-0.5867816091954023,0,2,1
2569,6,-0.1724137931034483,1,1,0,0,-0.3480032599837002,-0.4794824399260629,-0.3464696223316913,0,1,0
2570,6,-0.6551724137931034,1,1,0,0,-0.2828035859820701,-0.4794824399260629,-0.352216748768473,0,2,1
2571,1,-0.5862068965517242,0,0,0,0,-0.19315403422982902,-0.7012939001848428,-0.6420361247947455,0,1,0
2572,18,-0.6551724137931034,1,0,1,1,-0.2510187449062753,-0.1312384473197783,0.11740558292282421,0,2,2
2573,0,-0.8620689655172413,0,0,0,1,-0.004889975550122161,-0.7012939001848428,-0.6436781609195403,0,2,1
